seed,qid,position,policy,primary_hits,post_scout_hits,final_hits,dc,scout_dc
777,119646,5269,A_GLOBAL,10,10,10,12800,245
777,119646,5269,A_NONE,10,10,10,12800,1600
777,119647,5270,C,10,10,10,12471,0
777,119647,5270,L_LOCAL,10,10,10,12471,1228
777,119647,5270,L_GLOBAL,10,10,10,12471,295
777,119647,5270,L_NONE,10,10,10,12471,1600
777,119647,5270,A_LOCAL,10,10,10,12471,1228
777,119647,5270,A_GLOBAL,10,10,10,12471,295
777,119647,5270,A_NONE,10,10,10,12471,1600
777,119648,5271,C,10,10,10,9789,0
777,119648,5271,L_LOCAL,10,10,10,9789,1407
777,119648,5271,L_GLOBAL,10,10,10,9789,288
777,119648,5271,L_NONE,10,10,10,9789,1600
777,119648,5271,A_LOCAL,10,10,10,9789,1407
777,119648,5271,A_GLOBAL,10,10,10,9789,288
777,119648,5271,A_NONE,10,10,10,9789,1600
777,119654,5272,C,10,10,10,11657,0
777,119654,5272,L_LOCAL,10,10,10,11657,1322
777,119654,5272,L_GLOBAL,10,10,10,11657,231
777,119654,5272,L_NONE,10,10,10,11657,1600
777,119654,5272,A_LOCAL,10,10,10,11657,1322
777,119654,5272,A_GLOBAL,10,10,10,11657,231
777,119654,5272,A_NONE,10,10,10,11657,1600
777,119663,5273,C,10,10,10,8530,0
777,119663,5273,L_LOCAL,10,10,10,8530,1427
777,119663,5273,L_GLOBAL,10,10,10,8530,268
777,119663,5273,L_NONE,10,10,10,8530,1600
777,119663,5273,A_LOCAL,10,10,10,8530,1427
777,119663,5273,A_GLOBAL,10,10,10,8530,268
777,119663,5273,A_NONE,10,10,10,8530,1600
777,119664,5274,C,9,9,10,10019,0
777,119664,5274,L_LOCAL,9,10,10,10019,1029
777,119664,5274,L_GLOBAL,9,9,10,10019,271
777,119664,5274,L_NONE,9,10,10,10019,1600
777,119664,5274,A_LOCAL,9,10,10,10019,1029
777,119664,5274,A_GLOBAL,9,9,10,10019,271
777,119664,5274,A_NONE,9,10,10,10019,1600
777,119671,5275,C,10,10,10,10626,0
777,119671,5275,L_LOCAL,10,10,10,10626,1590
777,119671,5275,L_GLOBAL,10,10,10,10626,327
777,119671,5275,L_NONE,10,10,10,10626,1600
777,119671,5275,A_LOCAL,10,10,10,10626,1590
777,119671,5275,A_GLOBAL,10,10,10,10626,327
777,119671,5275,A_NONE,10,10,10,10626,1600
777,119672,5276,C,10,10,10,9195,0
777,119672,5276,L_LOCAL,10,10,10,9195,1339
777,119672,5276,L_GLOBAL,10,10,10,9195,285
777,119672,5276,L_NONE,10,10,10,9195,1600
777,119672,5276,A_LOCAL,10,10,10,9195,1339
777,119672,5276,A_GLOBAL,10,10,10,9195,285
777,119672,5276,A_NONE,10,10,10,9195,1600
777,119674,5277,C,9,9,9,12800,0
777,119674,5277,L_LOCAL,9,9,9,12800,1443
777,119674,5277,L_GLOBAL,9,9,9,12800,269
777,119674,5277,L_NONE,9,9,9,12800,1600
777,119674,5277,A_LOCAL,9,9,9,12800,1443
777,119674,5277,A_GLOBAL,9,9,9,12800,269
777,119674,5277,A_NONE,9,9,9,12800,1600
777,119676,5278,C,10,10,10,7934,0
777,119676,5278,L_LOCAL,10,10,10,7934,1519
777,119676,5278,L_GLOBAL,10,10,10,7934,279
777,119676,5278,L_NONE,10,10,10,7934,1600
777,119676,5278,A_LOCAL,10,10,10,7934,1519
777,119676,5278,A_GLOBAL,10,10,10,7934,279
777,119676,5278,A_NONE,10,10,10,7934,1600
777,119683,5279,C,10,10,10,12618,0
777,119683,5279,L_LOCAL,10,10,10,12618,1483
777,119683,5279,L_GLOBAL,10,10,10,12618,194
777,119683,5279,L_NONE,10,10,10,12618,1600
777,119683,5279,A_LOCAL,10,10,10,12618,1483
777,119683,5279,A_GLOBAL,10,10,10,12618,194
777,119683,5279,A_NONE,10,10,10,12618,1600
777,119684,5280,C,10,10,10,12213,0
777,119684,5280,L_LOCAL,10,10,10,12213,1250
777,119684,5280,L_GLOBAL,10,10,10,12213,237
777,119684,5280,L_NONE,10,10,10,12213,1600
777,119684,5280,A_LOCAL,10,10,10,12213,1250
777,119684,5280,A_GLOBAL,10,10,10,12213,237
777,119684,5280,A_NONE,10,10,10,12213,1600
777,119690,5281,C,9,9,9,8932,0
777,119690,5281,L_LOCAL,9,9,9,8932,1413
777,119690,5281,L_GLOBAL,9,9,9,8932,270
777,119690,5281,L_NONE,9,9,9,8932,1600
777,119690,5281,A_LOCAL,9,9,9,8932,1413
777,119690,5281,A_GLOBAL,9,9,9,8932,270
777,119690,5281,A_NONE,9,9,9,8932,1600
777,119691,5282,C,10,10,10,7366,0
777,119691,5282,L_LOCAL,10,10,10,7366,1436
777,119691,5282,L_GLOBAL,10,10,10,7366,281
777,119691,5282,L_NONE,10,10,10,7366,1600
777,119691,5282,A_LOCAL,10,10,10,7366,1436
777,119691,5282,A_GLOBAL,10,10,10,7366,281
777,119691,5282,A_NONE,10,10,10,7366,1600
777,119695,5283,C,9,9,9,12800,0
777,119695,5283,L_LOCAL,9,9,9,12800,1324
777,119695,5283,L_GLOBAL,9,9,9,12800,228
777,119695,5283,L_NONE,9,9,9,12800,1600
777,119695,5283,A_LOCAL,9,9,9,12800,1324
777,119695,5283,A_GLOBAL,9,9,9,12800,228
777,119695,5283,A_NONE,9,9,9,12800,1600
777,119696,5284,C,10,10,10,7144,0
777,119696,5284,L_LOCAL,10,10,10,7144,1443
777,119696,5284,L_GLOBAL,10,10,10,7144,292
777,119696,5284,L_NONE,10,10,10,7144,1600
777,119696,5284,A_LOCAL,10,10,10,7144,1443
777,119696,5284,A_GLOBAL,10,10,10,7144,292
777,119696,5284,A_NONE,10,10,10,7144,1600
777,119699,5285,C,10,10,10,12800,0
777,119699,5285,L_LOCAL,10,10,10,12800,1350
777,119699,5285,L_GLOBAL,10,10,10,12800,261
777,119699,5285,L_NONE,10,10,10,12800,1600
777,119699,5285,A_LOCAL,10,10,10,12800,1350
777,119699,5285,A_GLOBAL,10,10,10,12800,261
777,119699,5285,A_NONE,10,10,10,12800,1600
777,119700,5286,C,10,10,10,7724,0
777,119700,5286,L_LOCAL,10,10,10,7724,1453
777,119700,5286,L_GLOBAL,10,10,10,7724,212
777,119700,5286,L_NONE,10,10,10,7724,1600
777,119700,5286,A_LOCAL,10,10,10,7724,1453
777,119700,5286,A_GLOBAL,10,10,10,7724,212
777,119700,5286,A_NONE,10,10,10,7724,1600
777,119702,5287,C,10,10,10,8285,0
777,119702,5287,L_LOCAL,10,10,10,8285,1492
777,119702,5287,L_GLOBAL,10,10,10,8285,331
777,119702,5287,L_NONE,10,10,10,8285,1600
777,119702,5287,A_LOCAL,10,10,10,8285,1492
777,119702,5287,A_GLOBAL,10,10,10,8285,331
777,119702,5287,A_NONE,10,10,10,8285,1600
777,119703,5288,C,10,10,10,12407,0
777,119703,5288,L_LOCAL,10,10,10,12407,1337
777,119703,5288,L_GLOBAL,10,10,10,12407,321
777,119703,5288,L_NONE,10,10,10,12407,1600
777,119703,5288,A_LOCAL,10,10,10,12407,1337
777,119703,5288,A_GLOBAL,10,10,10,12407,321
777,119703,5288,A_NONE,10,10,10,12407,1600
777,119704,5289,C,10,10,10,12800,0
777,119704,5289,L_LOCAL,10,10,10,12800,1009
777,119704,5289,L_GLOBAL,10,10,10,12800,339
777,119704,5289,L_NONE,10,10,10,12800,1600
777,119704,5289,A_LOCAL,10,10,10,12800,1009
777,119704,5289,A_GLOBAL,10,10,10,12800,339
777,119704,5289,A_NONE,10,10,10,12800,1600
777,119710,5290,C,10,10,10,12800,0
777,119710,5290,L_LOCAL,10,10,10,12800,1393
777,119710,5290,L_GLOBAL,10,10,10,12800,261
777,119710,5290,L_NONE,10,10,10,12800,1600
777,119710,5290,A_LOCAL,10,10,10,12800,1393
777,119710,5290,A_GLOBAL,10,10,10,12800,261
777,119710,5290,A_NONE,10,10,10,12800,1600
777,119716,5291,C,10,10,10,12800,0
777,119716,5291,L_LOCAL,10,10,10,12800,1243
777,119716,5291,L_GLOBAL,10,10,10,12800,301
777,119716,5291,L_NONE,10,10,10,12800,1600
777,119716,5291,A_LOCAL,10,10,10,12800,1243
777,119716,5291,A_GLOBAL,10,10,10,12800,301
777,119716,5291,A_NONE,10,10,10,12800,1600
777,119717,5292,C,10,10,10,12800,0
777,119717,5292,L_LOCAL,10,10,10,12800,1425
777,119717,5292,L_GLOBAL,10,10,10,12800,312
777,119717,5292,L_NONE,10,10,10,12800,1600
777,119717,5292,A_LOCAL,10,10,10,12800,1425
777,119717,5292,A_GLOBAL,10,10,10,12800,312
777,119717,5292,A_NONE,10,10,10,12800,1600
777,119720,5293,C,10,10,10,8603,0
777,119720,5293,L_LOCAL,10,10,10,8603,1318
777,119720,5293,L_GLOBAL,10,10,10,8603,310
777,119720,5293,L_NONE,10,10,10,8603,1600
777,119720,5293,A_LOCAL,10,10,10,8603,1318
777,119720,5293,A_GLOBAL,10,10,10,8603,310
777,119720,5293,A_NONE,10,10,10,8603,1600
777,119735,5294,C,10,10,10,7848,0
777,119735,5294,L_LOCAL,10,10,10,7848,1587
777,119735,5294,L_GLOBAL,10,10,10,7848,213
777,119735,5294,L_NONE,10,10,10,7848,1600
777,119735,5294,A_LOCAL,10,10,10,7848,1587
777,119735,5294,A_GLOBAL,10,10,10,7848,213
777,119735,5294,A_NONE,10,10,10,7848,1600
777,119743,5295,C,10,10,10,8055,0
777,119743,5295,L_LOCAL,10,10,10,8055,1600
777,119743,5295,L_GLOBAL,10,10,10,8055,297
777,119743,5295,L_NONE,10,10,10,8055,1600
777,119743,5295,A_LOCAL,10,10,10,8055,1600
777,119743,5295,A_GLOBAL,10,10,10,8055,297
777,119743,5295,A_NONE,10,10,10,8055,1600
777,119747,5296,C,9,9,10,9239,0
777,119747,5296,L_LOCAL,9,9,10,9239,1463
777,119747,5296,L_GLOBAL,9,9,10,9239,321
777,119747,5296,L_NONE,9,9,10,9239,1600
777,119747,5296,A_LOCAL,9,9,10,9239,1463
777,119747,5296,A_GLOBAL,9,9,10,9239,321
777,119747,5296,A_NONE,9,9,10,9239,1600
777,119749,5297,C,10,10,10,8115,0
777,119749,5297,L_LOCAL,10,10,10,8115,1395
777,119749,5297,L_GLOBAL,10,10,10,8115,362
777,119749,5297,L_NONE,10,10,10,8115,1600
777,119749,5297,A_LOCAL,10,10,10,8115,1395
777,119749,5297,A_GLOBAL,10,10,10,8115,362
777,119749,5297,A_NONE,10,10,10,8115,1600
777,119754,5298,C,10,10,10,12800,0
777,119754,5298,L_LOCAL,10,10,10,12800,1247
777,119754,5298,L_GLOBAL,10,10,10,12800,299
777,119754,5298,L_NONE,10,10,10,12800,1600
777,119754,5298,A_LOCAL,10,10,10,12800,1247
777,119754,5298,A_GLOBAL,10,10,10,12800,299
777,119754,5298,A_NONE,10,10,10,12800,1600
777,119756,5299,C,10,10,10,7629,0
777,119756,5299,L_LOCAL,10,10,10,7629,1265
777,119756,5299,L_GLOBAL,10,10,10,7629,235
777,119756,5299,L_NONE,10,10,10,7629,1529
777,119756,5299,A_LOCAL,10,10,10,7629,1265
777,119756,5299,A_GLOBAL,10,10,10,7629,235
777,119756,5299,A_NONE,10,10,10,7629,1600
777,119767,5300,C,10,10,10,10114,0
777,119767,5300,L_LOCAL,10,10,10,10114,1420
777,119767,5300,L_GLOBAL,10,10,10,10114,240
777,119767,5300,L_NONE,10,10,10,10114,1600
777,119767,5300,A_LOCAL,10,10,10,10114,1420
777,119767,5300,A_GLOBAL,10,10,10,10114,240
777,119767,5300,A_NONE,10,10,10,10114,1600
777,119768,5301,C,10,10,10,12800,0
777,119768,5301,L_LOCAL,10,10,10,12800,1281
777,119768,5301,L_GLOBAL,10,10,10,12800,265
777,119768,5301,L_NONE,10,10,10,12800,1600
777,119768,5301,A_LOCAL,10,10,10,12800,1281
777,119768,5301,A_GLOBAL,10,10,10,12800,265
777,119768,5301,A_NONE,10,10,10,12800,1600
777,119772,5302,C,10,10,10,8531,0
777,119772,5302,L_LOCAL,10,10,10,8531,1223
777,119772,5302,L_GLOBAL,10,10,10,8531,254
777,119772,5302,L_NONE,10,10,10,8531,1600
777,119772,5302,A_LOCAL,10,10,10,8531,1223
777,119772,5302,A_GLOBAL,10,10,10,8531,254
777,119772,5302,A_NONE,10,10,10,8531,1600
777,119773,5303,C,10,10,10,8031,0
777,119773,5303,L_LOCAL,10,10,10,8031,937
777,119773,5303,L_GLOBAL,10,10,10,8031,259
777,119773,5303,L_NONE,10,10,10,8031,1587
777,119773,5303,A_LOCAL,10,10,10,8031,937
777,119773,5303,A_GLOBAL,10,10,10,8031,259
777,119773,5303,A_NONE,10,10,10,8031,1600
777,119785,5304,C,10,10,10,12800,0
777,119785,5304,L_LOCAL,10,10,10,12800,783
777,119785,5304,L_GLOBAL,10,10,10,12800,285
777,119785,5304,L_NONE,10,10,10,12800,1243
777,119785,5304,A_LOCAL,10,10,10,12800,783
777,119785,5304,A_GLOBAL,10,10,10,12800,285
777,119785,5304,A_NONE,10,10,10,12800,1243
777,119786,5305,C,10,10,10,12800,0
777,119786,5305,L_LOCAL,10,10,10,12800,1236
777,119786,5305,L_GLOBAL,10,10,10,12800,375
777,119786,5305,L_NONE,10,10,10,12800,1600
777,119786,5305,A_LOCAL,10,10,10,12800,1236
777,119786,5305,A_GLOBAL,10,10,10,12800,375
777,119786,5305,A_NONE,10,10,10,12800,1600
777,119791,5306,C,10,10,10,12800,0
777,119791,5306,L_LOCAL,10,10,10,12800,1371
777,119791,5306,L_GLOBAL,10,10,10,12800,258
777,119791,5306,L_NONE,10,10,10,12800,1600
777,119791,5306,A_LOCAL,10,10,10,12800,1371
777,119791,5306,A_GLOBAL,10,10,10,12800,258
777,119791,5306,A_NONE,10,10,10,12800,1600
777,119792,5307,C,10,10,10,9960,0
777,119792,5307,L_LOCAL,10,10,10,9960,1375
777,119792,5307,L_GLOBAL,10,10,10,9960,246
777,119792,5307,L_NONE,10,10,10,9960,1600
777,119792,5307,A_LOCAL,10,10,10,9960,1375
777,119792,5307,A_GLOBAL,10,10,10,9960,246
777,119792,5307,A_NONE,10,10,10,9960,1600
777,119795,5308,C,10,10,10,12800,0
777,119795,5308,L_LOCAL,10,10,10,12800,1600
777,119795,5308,L_GLOBAL,10,10,10,12800,322
777,119795,5308,L_NONE,10,10,10,12800,1600
777,119795,5308,A_LOCAL,10,10,10,12800,1600
777,119795,5308,A_GLOBAL,10,10,10,12800,322
777,119795,5308,A_NONE,10,10,10,12800,1600
777,119797,5309,C,10,10,10,8475,0
777,119797,5309,L_LOCAL,10,10,10,8475,1387
777,119797,5309,L_GLOBAL,10,10,10,8475,213
777,119797,5309,L_NONE,10,10,10,8475,1600
777,119797,5309,A_LOCAL,10,10,10,8475,1387
777,119797,5309,A_GLOBAL,10,10,10,8475,213
777,119797,5309,A_NONE,10,10,10,8475,1600
777,119802,5310,C,8,8,9,12800,0
777,119802,5310,L_LOCAL,8,8,9,12800,1116
777,119802,5310,L_GLOBAL,8,8,9,12800,322
777,119802,5310,L_NONE,8,8,9,12800,1559
777,119802,5310,A_LOCAL,8,8,9,12800,1116
777,119802,5310,A_GLOBAL,8,8,9,12800,322
777,119802,5310,A_NONE,8,8,9,12800,1600
777,119804,5311,C,10,10,10,10056,0
777,119804,5311,L_LOCAL,10,10,10,10056,1524
777,119804,5311,L_GLOBAL,10,10,10,10056,263
777,119804,5311,L_NONE,10,10,10,10056,1600
777,119804,5311,A_LOCAL,10,10,10,10056,1524
777,119804,5311,A_GLOBAL,10,10,10,10056,263
777,119804,5311,A_NONE,10,10,10,10056,1600
777,119807,5312,C,10,10,10,12800,0
777,119807,5312,L_LOCAL,10,10,10,12800,1455
777,119807,5312,L_GLOBAL,10,10,10,12800,227
777,119807,5312,L_NONE,10,10,10,12800,1600
777,119807,5312,A_LOCAL,10,10,10,12800,1455
777,119807,5312,A_GLOBAL,10,10,10,12800,227
777,119807,5312,A_NONE,10,10,10,12800,1600
777,119809,5313,C,9,9,10,12800,0
777,119809,5313,L_LOCAL,9,10,10,12800,1391
777,119809,5313,L_GLOBAL,9,9,10,12800,190
777,119809,5313,L_NONE,9,10,10,12800,1600
777,119809,5313,A_LOCAL,9,10,10,12800,1391
777,119809,5313,A_GLOBAL,9,9,10,12800,190
777,119809,5313,A_NONE,9,10,10,12800,1600
777,119818,5314,C,10,10,10,7983,0
777,119818,5314,L_LOCAL,10,10,10,7983,1487
777,119818,5314,L_GLOBAL,10,10,10,7983,233
777,119818,5314,L_NONE,10,10,10,7983,1600
777,119818,5314,A_LOCAL,10,10,10,7983,1487
777,119818,5314,A_GLOBAL,10,10,10,7983,233
777,119818,5314,A_NONE,10,10,10,7983,1600
777,119819,5315,C,10,10,10,9250,0
777,119819,5315,L_LOCAL,10,10,10,9250,1473
777,119819,5315,L_GLOBAL,10,10,10,9250,314
777,119819,5315,L_NONE,10,10,10,9250,1600
777,119819,5315,A_LOCAL,10,10,10,9250,1473
777,119819,5315,A_GLOBAL,10,10,10,9250,314
777,119819,5315,A_NONE,10,10,10,9250,1600
777,119821,5316,C,10,10,10,11591,0
777,119821,5316,L_LOCAL,10,10,10,11591,1308
777,119821,5316,L_GLOBAL,10,10,10,11591,281
777,119821,5316,L_NONE,10,10,10,11591,1600
777,119821,5316,A_LOCAL,10,10,10,11591,1308
777,119821,5316,A_GLOBAL,10,10,10,11591,281
777,119821,5316,A_NONE,10,10,10,11591,1600
777,119824,5317,C,10,10,10,12800,0
777,119824,5317,L_LOCAL,10,10,10,12800,1261
777,119824,5317,L_GLOBAL,10,10,10,12800,211
777,119824,5317,L_NONE,10,10,10,12800,1600
777,119824,5317,A_LOCAL,10,10,10,12800,1261
777,119824,5317,A_GLOBAL,10,10,10,12800,211
777,119824,5317,A_NONE,10,10,10,12800,1600
777,119826,5318,C,10,10,10,12800,0
777,119826,5318,L_LOCAL,10,10,10,12800,1435
777,119826,5318,L_GLOBAL,10,10,10,12800,263
777,119826,5318,L_NONE,10,10,10,12800,1600
777,119826,5318,A_LOCAL,10,10,10,12800,1435
777,119826,5318,A_GLOBAL,10,10,10,12800,263
777,119826,5318,A_NONE,10,10,10,12800,1600
777,119829,5319,C,10,10,10,12800,0
777,119829,5319,L_LOCAL,10,10,10,12800,1259
777,119829,5319,L_GLOBAL,10,10,10,12800,287
777,119829,5319,L_NONE,10,10,10,12800,1600
777,119829,5319,A_LOCAL,10,10,10,12800,1259
777,119829,5319,A_GLOBAL,10,10,10,12800,287
777,119829,5319,A_NONE,10,10,10,12800,1600
777,119834,5320,C,10,10,10,9078,0
777,119834,5320,L_LOCAL,10,10,10,9078,1379
777,119834,5320,L_GLOBAL,10,10,10,9078,244
777,119834,5320,L_NONE,10,10,10,9078,1600
777,119834,5320,A_LOCAL,10,10,10,9078,1379
777,119834,5320,A_GLOBAL,10,10,10,9078,244
777,119834,5320,A_NONE,10,10,10,9078,1600
777,119841,5321,C,9,9,9,12800,0
777,119841,5321,L_LOCAL,9,9,9,12800,1485
777,119841,5321,L_GLOBAL,9,9,9,12800,259
777,119841,5321,L_NONE,9,9,9,12800,1600
777,119841,5321,A_LOCAL,9,9,9,12800,1485
777,119841,5321,A_GLOBAL,9,9,9,12800,259
777,119841,5321,A_NONE,9,9,9,12800,1600
777,119843,5322,C,8,8,10,12800,0
777,119843,5322,L_LOCAL,8,9,10,12800,1290
777,119843,5322,L_GLOBAL,8,8,10,12800,262
777,119843,5322,L_NONE,8,9,10,12800,1600
777,119843,5322,A_LOCAL,8,9,10,12800,1290
777,119843,5322,A_GLOBAL,8,8,10,12800,262
777,119843,5322,A_NONE,8,9,10,12800,1600
777,119849,5323,C,10,10,10,12800,0
777,119849,5323,L_LOCAL,10,10,10,12800,1382
777,119849,5323,L_GLOBAL,10,10,10,12800,238
777,119849,5323,L_NONE,10,10,10,12800,1600
777,119849,5323,A_LOCAL,10,10,10,12800,1382
777,119849,5323,A_GLOBAL,10,10,10,12800,238
777,119849,5323,A_NONE,10,10,10,12800,1600
777,119851,5324,C,10,10,10,12800,0
777,119851,5324,L_LOCAL,10,10,10,12800,1550
777,119851,5324,L_GLOBAL,10,10,10,12800,315
777,119851,5324,L_NONE,10,10,10,12800,1600
777,119851,5324,A_LOCAL,10,10,10,12800,1550
777,119851,5324,A_GLOBAL,10,10,10,12800,315
777,119851,5324,A_NONE,10,10,10,12800,1600
777,119852,5325,C,10,10,10,12800,0
777,119852,5325,L_LOCAL,10,10,10,12800,1323
777,119852,5325,L_GLOBAL,10,10,10,12800,315
777,119852,5325,L_NONE,10,10,10,12800,1600
777,119852,5325,A_LOCAL,10,10,10,12800,1323
777,119852,5325,A_GLOBAL,10,10,10,12800,315
777,119852,5325,A_NONE,10,10,10,12800,1600
777,119859,5326,C,10,10,10,11519,0
777,119859,5326,L_LOCAL,10,10,10,11519,1265
777,119859,5326,L_GLOBAL,10,10,10,11519,179
777,119859,5326,L_NONE,10,10,10,11519,1600
777,119859,5326,A_LOCAL,10,10,10,11519,1265
777,119859,5326,A_GLOBAL,10,10,10,11519,179
777,119859,5326,A_NONE,10,10,10,11519,1600
777,119860,5327,C,10,10,10,12800,0
777,119860,5327,L_LOCAL,10,10,10,12800,1154
777,119860,5327,L_GLOBAL,10,10,10,12800,261
777,119860,5327,L_NONE,10,10,10,12800,1580
777,119860,5327,A_LOCAL,10,10,10,12800,1154
777,119860,5327,A_GLOBAL,10,10,10,12800,261
777,119860,5327,A_NONE,10,10,10,12800,1600
777,119869,5328,C,10,10,10,12800,0
777,119869,5328,L_LOCAL,10,10,10,12800,1430
777,119869,5328,L_GLOBAL,10,10,10,12800,241
777,119869,5328,L_NONE,10,10,10,12800,1600
777,119869,5328,A_LOCAL,10,10,10,12800,1430
777,119869,5328,A_GLOBAL,10,10,10,12800,241
777,119869,5328,A_NONE,10,10,10,12800,1600
777,119873,5329,C,10,10,10,12800,0
777,119873,5329,L_LOCAL,10,10,10,12800,1346
777,119873,5329,L_GLOBAL,10,10,10,12800,260
777,119873,5329,L_NONE,10,10,10,12800,1600
777,119873,5329,A_LOCAL,10,10,10,12800,1346
777,119873,5329,A_GLOBAL,10,10,10,12800,260
777,119873,5329,A_NONE,10,10,10,12800,1600
777,119875,5330,C,10,10,10,12800,0
777,119875,5330,L_LOCAL,10,10,10,12800,1467
777,119875,5330,L_GLOBAL,10,10,10,12800,250
777,119875,5330,L_NONE,10,10,10,12800,1600
777,119875,5330,A_LOCAL,10,10,10,12800,1467
777,119875,5330,A_GLOBAL,10,10,10,12800,250
777,119875,5330,A_NONE,10,10,10,12800,1600
777,119881,5331,C,10,10,10,8681,0
777,119881,5331,L_LOCAL,10,10,10,8681,1325
777,119881,5331,L_GLOBAL,10,10,10,8681,275
777,119881,5331,L_NONE,10,10,10,8681,1600
777,119881,5331,A_LOCAL,10,10,10,8681,1325
777,119881,5331,A_GLOBAL,10,10,10,8681,275
777,119881,5331,A_NONE,10,10,10,8681,1600
777,119891,5332,C,10,10,10,8029,0
777,119891,5332,L_LOCAL,10,10,10,8029,1465
777,119891,5332,L_GLOBAL,10,10,10,8029,304
777,119891,5332,L_NONE,10,10,10,8029,1600
777,119891,5332,A_LOCAL,10,10,10,8029,1465
777,119891,5332,A_GLOBAL,10,10,10,8029,304
777,119891,5332,A_NONE,10,10,10,8029,1600
777,119907,5333,C,10,10,10,12800,0
777,119907,5333,L_LOCAL,10,10,10,12800,1019
777,119907,5333,L_GLOBAL,10,10,10,12800,382
777,119907,5333,L_NONE,10,10,10,12800,1485
777,119907,5333,A_LOCAL,10,10,10,12800,1019
777,119907,5333,A_GLOBAL,10,10,10,12800,382
777,119907,5333,A_NONE,10,10,10,12800,1600
777,119913,5334,C,10,10,10,8226,0
777,119913,5334,L_LOCAL,10,10,10,8226,1515
777,119913,5334,L_GLOBAL,10,10,10,8226,291
777,119913,5334,L_NONE,10,10,10,8226,1600
777,119913,5334,A_LOCAL,10,10,10,8226,1515
777,119913,5334,A_GLOBAL,10,10,10,8226,291
777,119913,5334,A_NONE,10,10,10,8226,1600
777,119918,5335,C,10,10,10,11117,0
777,119918,5335,L_LOCAL,10,10,10,11117,1565
777,119918,5335,L_GLOBAL,10,10,10,11117,334
777,119918,5335,L_NONE,10,10,10,11117,1600
777,119918,5335,A_LOCAL,10,10,10,11117,1565
777,119918,5335,A_GLOBAL,10,10,10,11117,334
777,119918,5335,A_NONE,10,10,10,11117,1600
777,119923,5336,C,10,10,10,12800,0
777,119923,5336,L_LOCAL,10,10,10,12800,1504
777,119923,5336,L_GLOBAL,10,10,10,12800,286
777,119923,5336,L_NONE,10,10,10,12800,1600
777,119923,5336,A_LOCAL,10,10,10,12800,1504
777,119923,5336,A_GLOBAL,10,10,10,12800,286
777,119923,5336,A_NONE,10,10,10,12800,1600
777,119926,5337,C,10,10,10,12800,0
777,119926,5337,L_LOCAL,10,10,10,12800,1059
777,119926,5337,L_GLOBAL,10,10,10,12800,289
777,119926,5337,L_NONE,10,10,10,12800,1600
777,119926,5337,A_LOCAL,10,10,10,12800,1059
777,119926,5337,A_GLOBAL,10,10,10,12800,289
777,119926,5337,A_NONE,10,10,10,12800,1600
777,119935,5338,C,10,10,10,11142,0
777,119935,5338,L_LOCAL,10,10,10,11142,1488
777,119935,5338,L_GLOBAL,10,10,10,11142,278
777,119935,5338,L_NONE,10,10,10,11142,1600
777,119935,5338,A_LOCAL,10,10,10,11142,1488
777,119935,5338,A_GLOBAL,10,10,10,11142,278
777,119935,5338,A_NONE,10,10,10,11142,1600
777,119942,5339,C,9,9,10,12800,0
777,119942,5339,L_LOCAL,9,9,10,12800,1480
777,119942,5339,L_GLOBAL,9,9,10,12800,355
777,119942,5339,L_NONE,9,9,10,12800,1600
777,119942,5339,A_LOCAL,9,9,10,12800,1480
777,119942,5339,A_GLOBAL,9,9,10,12800,355
777,119942,5339,A_NONE,9,9,10,12800,1600
777,119943,5340,C,10,10,10,8589,0
777,119943,5340,L_LOCAL,10,10,10,8589,1203
777,119943,5340,L_GLOBAL,10,10,10,8589,305
777,119943,5340,L_NONE,10,10,10,8589,1600
777,119943,5340,A_LOCAL,10,10,10,8589,1203
777,119943,5340,A_GLOBAL,10,10,10,8589,305
777,119943,5340,A_NONE,10,10,10,8589,1600
777,119944,5341,C,10,10,10,11752,0
777,119944,5341,L_LOCAL,10,10,10,11752,1387
777,119944,5341,L_GLOBAL,10,10,10,11752,226
777,119944,5341,L_NONE,10,10,10,11752,1600
777,119944,5341,A_LOCAL,10,10,10,11752,1387
777,119944,5341,A_GLOBAL,10,10,10,11752,226
777,119944,5341,A_NONE,10,10,10,11752,1600
777,119945,5342,C,10,10,10,8462,0
777,119945,5342,L_LOCAL,10,10,10,8462,1063
777,119945,5342,L_GLOBAL,10,10,10,8462,274
777,119945,5342,L_NONE,10,10,10,8462,1600
777,119945,5342,A_LOCAL,10,10,10,8462,1063
777,119945,5342,A_GLOBAL,10,10,10,8462,274
777,119945,5342,A_NONE,10,10,10,8462,1600
777,119946,5343,C,10,10,10,12800,0
777,119946,5343,L_LOCAL,10,10,10,12800,1357
777,119946,5343,L_GLOBAL,10,10,10,12800,278
777,119946,5343,L_NONE,10,10,10,12800,1600
777,119946,5343,A_LOCAL,10,10,10,12800,1357
777,119946,5343,A_GLOBAL,10,10,10,12800,278
777,119946,5343,A_NONE,10,10,10,12800,1600
777,119947,5344,C,10,10,10,12431,0
777,119947,5344,L_LOCAL,10,10,10,12431,1582
777,119947,5344,L_GLOBAL,10,10,10,12431,223
777,119947,5344,L_NONE,10,10,10,12431,1600
777,119947,5344,A_LOCAL,10,10,10,12431,1582
